a,c_informal,c_formal,sflow_informal,sflow_formal
2.03834907010014,0.529641611986575,0.579824149162876,-0.182722282484231,0.232576926621838
2.04564377682403,0.529973887869944,0.580114608021018,-0.183014838888698,0.232330368945121
2.05293848354793,0.530305654997743,0.580404771040063,-0.183306835662038,0.232084136691409
2.06023319027182,0.530636916193626,0.580694640295639,-0.18359827591027,0.231838227577515
2.06752789699571,0.530967674258607,0.580984217857153,-0.183889162714511,0.231592639327089
2.0748226037196,0.53129793197134,0.581273505788049,-0.184179499131278,0.231347369670342
2.08211731044349,0.531627692088369,0.581562506145888,-0.184469288192772,0.231102416343958
2.08941201716738,0.531956957344432,0.581851220982689,-0.184758532907202,0.230857777090716
2.09670672389127,0.532285730452807,0.582139652345048,-0.185047236259175,0.23061344965936
2.10400143061516,0.532614014105394,0.582427802274351,-0.185335401209782,0.230369431804365
2.11129613733906,0.53294181097322,0.582715672807036,-0.185623030697151,0.230125721285651
2.11859084406295,0.533269123706572,0.583003265974746,-0.1859101276366,0.229882315868409
2.12588555078684,0.533595954935252,0.583290583804504,-0.186196694920909,0.229639213322914
2.13318025751073,0.533922307268886,0.583577628319023,-0.186482735420668,0.229396411424182
2.14047496423462,0.534248183297136,0.58386440153675,-0.186768251984503,0.229153907951921
2.14776967095851,0.534573585590013,0.584150905472199,-0.187053247439429,0.228911700690166
2.1550643776824,0.534898516698071,0.584437142136119,-0.187337724591054,0.228669787427093
2.16235908440629,0.535222979152636,0.584723113535633,-0.187621686223837,0.228428165954866
2.16965379113019,0.535546975466117,0.585008821674534,-0.187905135101426,0.228186834069314
2.17694849785408,0.535870508132177,0.585294268553414,-0.188188073966854,0.227945789569786
2.18424320457797,0.536193579626042,0.585579456169881,-0.188470505542866,0.22770503025891
2.19153791130186,0.536516192404635,0.585864386518809,-0.18875243253208,0.227464553942328
2.19883261802575,0.53683834890689,0.586149061592419,-0.189033857617321,0.227224358428597
2.20612732474964,0.537160051553909,0.586433483380625,-0.189314783461804,0.226984441528809
